replicate	transition	base_qc	removed_ei	removed_er	removed_subjects	rng	seed	draw_order
582	Q0_to_Q1	Q0_all	0	2	sub-008;sub-114	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
582	Q1_to_Q2	Q1_lenient	0	3	sub-036;sub-054;sub-062	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
583	Q0_to_Q1	Q0_all	0	2	sub-038;sub-056	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
583	Q1_to_Q2	Q1_lenient	0	3	sub-002;sub-004;sub-120	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
584	Q0_to_Q1	Q0_all	0	2	sub-054;sub-108	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
584	Q1_to_Q2	Q1_lenient	0	3	sub-062;sub-072;sub-114	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
585	Q0_to_Q1	Q0_all	0	2	sub-068;sub-102	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
585	Q1_to_Q2	Q1_lenient	0	3	sub-050;sub-064;sub-080	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
586	Q0_to_Q1	Q0_all	0	2	sub-026;sub-098	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
586	Q1_to_Q2	Q1_lenient	0	3	sub-014;sub-026;sub-106	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
587	Q0_to_Q1	Q0_all	0	2	sub-014;sub-026	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
587	Q1_to_Q2	Q1_lenient	0	3	sub-052;sub-062;sub-116	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
588	Q0_to_Q1	Q0_all	0	2	sub-088;sub-112	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
588	Q1_to_Q2	Q1_lenient	0	3	sub-004;sub-014;sub-094	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
589	Q0_to_Q1	Q0_all	0	2	sub-010;sub-052	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
589	Q1_to_Q2	Q1_lenient	0	3	sub-014;sub-054;sub-106	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
590	Q0_to_Q1	Q0_all	0	2	sub-070;sub-088	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
590	Q1_to_Q2	Q1_lenient	0	3	sub-014;sub-102;sub-118	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
591	Q0_to_Q1	Q0_all	0	2	sub-016;sub-058	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
591	Q1_to_Q2	Q1_lenient	0	3	sub-032;sub-090;sub-108	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
592	Q0_to_Q1	Q0_all	0	2	sub-020;sub-114	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
592	Q1_to_Q2	Q1_lenient	0	3	sub-044;sub-052;sub-070	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
593	Q0_to_Q1	Q0_all	0	2	sub-002;sub-096	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
593	Q1_to_Q2	Q1_lenient	0	3	sub-046;sub-052;sub-072	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
594	Q0_to_Q1	Q0_all	0	2	sub-024;sub-070	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
594	Q1_to_Q2	Q1_lenient	0	3	sub-060;sub-080;sub-120	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
595	Q0_to_Q1	Q0_all	0	2	sub-070;sub-112	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
595	Q1_to_Q2	Q1_lenient	0	3	sub-044;sub-082;sub-112	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
596	Q0_to_Q1	Q0_all	0	2	sub-018;sub-118	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
596	Q1_to_Q2	Q1_lenient	0	3	sub-002;sub-046;sub-088	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
597	Q0_to_Q1	Q0_all	0	2	sub-016;sub-118	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
597	Q1_to_Q2	Q1_lenient	0	3	sub-044;sub-062;sub-074	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
598	Q0_to_Q1	Q0_all	0	2	sub-014;sub-072	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
598	Q1_to_Q2	Q1_lenient	0	3	sub-016;sub-032;sub-098	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
599	Q0_to_Q1	Q0_all	0	2	sub-032;sub-076	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
599	Q1_to_Q2	Q1_lenient	0	3	sub-052;sub-094;sub-110	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
600	Q0_to_Q1	Q0_all	0	2	sub-018;sub-040	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
600	Q1_to_Q2	Q1_lenient	0	3	sub-040;sub-062;sub-094	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
601	Q0_to_Q1	Q0_all	0	2	sub-104;sub-110	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
601	Q1_to_Q2	Q1_lenient	0	3	sub-038;sub-098;sub-102	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
602	Q0_to_Q1	Q0_all	0	2	sub-014;sub-098	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
602	Q1_to_Q2	Q1_lenient	0	3	sub-004;sub-088;sub-098	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
603	Q0_to_Q1	Q0_all	0	2	sub-080;sub-098	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
603	Q1_to_Q2	Q1_lenient	0	3	sub-032;sub-088;sub-092	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
604	Q0_to_Q1	Q0_all	0	2	sub-016;sub-026	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
604	Q1_to_Q2	Q1_lenient	0	3	sub-096;sub-104;sub-110	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
605	Q0_to_Q1	Q0_all	0	2	sub-038;sub-100	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
605	Q1_to_Q2	Q1_lenient	0	3	sub-002;sub-052;sub-108	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
606	Q0_to_Q1	Q0_all	0	2	sub-062;sub-068	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
606	Q1_to_Q2	Q1_lenient	0	3	sub-036;sub-046;sub-092	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
607	Q0_to_Q1	Q0_all	0	2	sub-050;sub-092	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
607	Q1_to_Q2	Q1_lenient	0	3	sub-014;sub-050;sub-072	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
608	Q0_to_Q1	Q0_all	0	2	sub-056;sub-064	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
608	Q1_to_Q2	Q1_lenient	0	3	sub-038;sub-088;sub-116	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
609	Q0_to_Q1	Q0_all	0	2	sub-036;sub-082	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
609	Q1_to_Q2	Q1_lenient	0	3	sub-016;sub-046;sub-076	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
610	Q0_to_Q1	Q0_all	0	2	sub-052;sub-092	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
610	Q1_to_Q2	Q1_lenient	0	3	sub-014;sub-088;sub-102	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
611	Q0_to_Q1	Q0_all	0	2	sub-038;sub-106	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
611	Q1_to_Q2	Q1_lenient	0	3	sub-010;sub-038;sub-080	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
612	Q0_to_Q1	Q0_all	0	2	sub-004;sub-094	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
612	Q1_to_Q2	Q1_lenient	0	3	sub-046;sub-062;sub-070	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
613	Q0_to_Q1	Q0_all	0	2	sub-006;sub-014	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
613	Q1_to_Q2	Q1_lenient	0	3	sub-036;sub-052;sub-082	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
614	Q0_to_Q1	Q0_all	0	2	sub-022;sub-064	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
614	Q1_to_Q2	Q1_lenient	0	3	sub-044;sub-080;sub-108	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
615	Q0_to_Q1	Q0_all	0	2	sub-030;sub-114	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
615	Q1_to_Q2	Q1_lenient	0	3	sub-032;sub-058;sub-062	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
616	Q0_to_Q1	Q0_all	0	2	sub-066;sub-108	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
616	Q1_to_Q2	Q1_lenient	0	3	sub-014;sub-060;sub-090	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
617	Q0_to_Q1	Q0_all	0	2	sub-050;sub-096	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
617	Q1_to_Q2	Q1_lenient	0	3	sub-050;sub-106;sub-114	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
618	Q0_to_Q1	Q0_all	0	2	sub-084;sub-102	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
618	Q1_to_Q2	Q1_lenient	0	3	sub-060;sub-064;sub-090	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
619	Q0_to_Q1	Q0_all	0	2	sub-100;sub-108	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
619	Q1_to_Q2	Q1_lenient	0	3	sub-038;sub-058;sub-104	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
620	Q0_to_Q1	Q0_all	0	2	sub-076;sub-120	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
620	Q1_to_Q2	Q1_lenient	0	3	sub-060;sub-106;sub-114	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
621	Q0_to_Q1	Q0_all	0	2	sub-022;sub-046	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
621	Q1_to_Q2	Q1_lenient	0	3	sub-014;sub-070;sub-082	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
622	Q0_to_Q1	Q0_all	0	2	sub-058;sub-084	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
622	Q1_to_Q2	Q1_lenient	0	3	sub-010;sub-022;sub-112	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
623	Q0_to_Q1	Q0_all	0	2	sub-008;sub-084	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
623	Q1_to_Q2	Q1_lenient	0	3	sub-056;sub-108;sub-110	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
624	Q0_to_Q1	Q0_all	0	2	sub-006;sub-040	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
624	Q1_to_Q2	Q1_lenient	0	3	sub-002;sub-066;sub-120	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
625	Q0_to_Q1	Q0_all	0	2	sub-014;sub-106	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
625	Q1_to_Q2	Q1_lenient	0	3	sub-018;sub-102;sub-106	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
626	Q0_to_Q1	Q0_all	0	2	sub-088;sub-114	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
626	Q1_to_Q2	Q1_lenient	0	3	sub-002;sub-018;sub-036	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
627	Q0_to_Q1	Q0_all	0	2	sub-068;sub-070	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
627	Q1_to_Q2	Q1_lenient	0	3	sub-040;sub-080;sub-098	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
628	Q0_to_Q1	Q0_all	0	2	sub-060;sub-096	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
628	Q1_to_Q2	Q1_lenient	0	3	sub-080;sub-090;sub-108	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
629	Q0_to_Q1	Q0_all	0	2	sub-080;sub-106	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
629	Q1_to_Q2	Q1_lenient	0	3	sub-068;sub-112;sub-116	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
630	Q0_to_Q1	Q0_all	0	2	sub-022;sub-082	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
630	Q1_to_Q2	Q1_lenient	0	3	sub-036;sub-046;sub-094	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
631	Q0_to_Q1	Q0_all	0	2	sub-022;sub-088	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
631	Q1_to_Q2	Q1_lenient	0	3	sub-050;sub-070;sub-102	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
632	Q0_to_Q1	Q0_all	0	2	sub-014;sub-032	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
632	Q1_to_Q2	Q1_lenient	0	3	sub-040;sub-066;sub-068	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
633	Q0_to_Q1	Q0_all	0	2	sub-102;sub-112	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
633	Q1_to_Q2	Q1_lenient	0	3	sub-008;sub-110;sub-118	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
634	Q0_to_Q1	Q0_all	0	2	sub-082;sub-108	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
634	Q1_to_Q2	Q1_lenient	0	3	sub-006;sub-014;sub-092	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
635	Q0_to_Q1	Q0_all	0	2	sub-018;sub-106	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
635	Q1_to_Q2	Q1_lenient	0	3	sub-038;sub-066;sub-116	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
636	Q0_to_Q1	Q0_all	0	2	sub-038;sub-046	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
636	Q1_to_Q2	Q1_lenient	0	3	sub-046;sub-066;sub-076	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
637	Q0_to_Q1	Q0_all	0	2	sub-032;sub-088	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
637	Q1_to_Q2	Q1_lenient	0	3	sub-070;sub-102;sub-110	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
638	Q0_to_Q1	Q0_all	0	2	sub-032;sub-092	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
638	Q1_to_Q2	Q1_lenient	0	3	sub-038;sub-040;sub-102	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
639	Q0_to_Q1	Q0_all	0	2	sub-082;sub-124	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
639	Q1_to_Q2	Q1_lenient	0	3	sub-046;sub-072;sub-088	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
640	Q0_to_Q1	Q0_all	0	2	sub-024;sub-116	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
640	Q1_to_Q2	Q1_lenient	0	3	sub-008;sub-010;sub-070	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
641	Q0_to_Q1	Q0_all	0	2	sub-072;sub-114	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
641	Q1_to_Q2	Q1_lenient	0	3	sub-018;sub-020;sub-118	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
642	Q0_to_Q1	Q0_all	0	2	sub-102;sub-124	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
642	Q1_to_Q2	Q1_lenient	0	3	sub-008;sub-068;sub-108	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
643	Q0_to_Q1	Q0_all	0	2	sub-044;sub-080	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
643	Q1_to_Q2	Q1_lenient	0	3	sub-010;sub-064;sub-094	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
644	Q0_to_Q1	Q0_all	0	2	sub-038;sub-054	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
644	Q1_to_Q2	Q1_lenient	0	3	sub-026;sub-082;sub-102	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
645	Q0_to_Q1	Q0_all	0	2	sub-004;sub-082	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
645	Q1_to_Q2	Q1_lenient	0	3	sub-040;sub-064;sub-082	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
646	Q0_to_Q1	Q0_all	0	2	sub-026;sub-054	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
646	Q1_to_Q2	Q1_lenient	0	3	sub-022;sub-044;sub-060	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
647	Q0_to_Q1	Q0_all	0	2	sub-066;sub-114	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
647	Q1_to_Q2	Q1_lenient	0	3	sub-056;sub-058;sub-072	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
648	Q0_to_Q1	Q0_all	0	2	sub-088;sub-112	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
648	Q1_to_Q2	Q1_lenient	0	3	sub-044;sub-060;sub-062	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
649	Q0_to_Q1	Q0_all	0	2	sub-070;sub-106	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
649	Q1_to_Q2	Q1_lenient	0	3	sub-020;sub-108;sub-116	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
650	Q0_to_Q1	Q0_all	0	2	sub-010;sub-020	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
650	Q1_to_Q2	Q1_lenient	0	3	sub-002;sub-084;sub-098	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
651	Q0_to_Q1	Q0_all	0	2	sub-094;sub-118	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
651	Q1_to_Q2	Q1_lenient	0	3	sub-046;sub-072;sub-106	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
652	Q0_to_Q1	Q0_all	0	2	sub-046;sub-072	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
652	Q1_to_Q2	Q1_lenient	0	3	sub-066;sub-108;sub-112	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
653	Q0_to_Q1	Q0_all	0	2	sub-040;sub-088	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
653	Q1_to_Q2	Q1_lenient	0	3	sub-008;sub-058;sub-114	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
654	Q0_to_Q1	Q0_all	0	2	sub-052;sub-102	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
654	Q1_to_Q2	Q1_lenient	0	3	sub-024;sub-092;sub-094	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
655	Q0_to_Q1	Q0_all	0	2	sub-008;sub-060	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
655	Q1_to_Q2	Q1_lenient	0	3	sub-022;sub-040;sub-090	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
656	Q0_to_Q1	Q0_all	0	2	sub-038;sub-114	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
656	Q1_to_Q2	Q1_lenient	0	3	sub-052;sub-082;sub-108	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
657	Q0_to_Q1	Q0_all	0	2	sub-062;sub-072	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
657	Q1_to_Q2	Q1_lenient	0	3	sub-046;sub-054;sub-072	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
658	Q0_to_Q1	Q0_all	0	2	sub-058;sub-090	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
658	Q1_to_Q2	Q1_lenient	0	3	sub-040;sub-052;sub-124	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
659	Q0_to_Q1	Q0_all	0	2	sub-044;sub-100	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
659	Q1_to_Q2	Q1_lenient	0	3	sub-004;sub-036;sub-050	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
660	Q0_to_Q1	Q0_all	0	2	sub-050;sub-118	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
660	Q1_to_Q2	Q1_lenient	0	3	sub-038;sub-040;sub-074	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
661	Q0_to_Q1	Q0_all	0	2	sub-004;sub-064	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
661	Q1_to_Q2	Q1_lenient	0	3	sub-014;sub-102;sub-112	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
662	Q0_to_Q1	Q0_all	0	2	sub-030;sub-060	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
662	Q1_to_Q2	Q1_lenient	0	3	sub-044;sub-060;sub-068	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
663	Q0_to_Q1	Q0_all	0	2	sub-032;sub-108	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
663	Q1_to_Q2	Q1_lenient	0	3	sub-022;sub-054;sub-104	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
664	Q0_to_Q1	Q0_all	0	2	sub-046;sub-070	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
664	Q1_to_Q2	Q1_lenient	0	3	sub-024;sub-080;sub-088	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
665	Q0_to_Q1	Q0_all	0	2	sub-004;sub-036	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
665	Q1_to_Q2	Q1_lenient	0	3	sub-018;sub-064;sub-110	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
666	Q0_to_Q1	Q0_all	0	2	sub-046;sub-112	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
666	Q1_to_Q2	Q1_lenient	0	3	sub-008;sub-102;sub-106	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
667	Q0_to_Q1	Q0_all	0	2	sub-060;sub-076	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
667	Q1_to_Q2	Q1_lenient	0	3	sub-024;sub-054;sub-070	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
668	Q0_to_Q1	Q0_all	0	2	sub-002;sub-050	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
668	Q1_to_Q2	Q1_lenient	0	3	sub-066;sub-090;sub-110	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
669	Q0_to_Q1	Q0_all	0	2	sub-068;sub-090	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
669	Q1_to_Q2	Q1_lenient	0	3	sub-036;sub-076;sub-088	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
670	Q0_to_Q1	Q0_all	0	2	sub-024;sub-066	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
670	Q1_to_Q2	Q1_lenient	0	3	sub-062;sub-082;sub-102	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
671	Q0_to_Q1	Q0_all	0	2	sub-008;sub-110	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
671	Q1_to_Q2	Q1_lenient	0	3	sub-022;sub-038;sub-050	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
672	Q0_to_Q1	Q0_all	0	2	sub-022;sub-114	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
672	Q1_to_Q2	Q1_lenient	0	3	sub-040;sub-046;sub-092	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
673	Q0_to_Q1	Q0_all	0	2	sub-054;sub-082	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
673	Q1_to_Q2	Q1_lenient	0	3	sub-072;sub-092;sub-112	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
674	Q0_to_Q1	Q0_all	0	2	sub-090;sub-098	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
674	Q1_to_Q2	Q1_lenient	0	3	sub-004;sub-064;sub-076	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
675	Q0_to_Q1	Q0_all	0	2	sub-106;sub-116	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
675	Q1_to_Q2	Q1_lenient	0	3	sub-006;sub-060;sub-070	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
676	Q0_to_Q1	Q0_all	0	2	sub-070;sub-100	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
676	Q1_to_Q2	Q1_lenient	0	3	sub-010;sub-058;sub-124	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
677	Q0_to_Q1	Q0_all	0	2	sub-010;sub-074	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
677	Q1_to_Q2	Q1_lenient	0	3	sub-040;sub-062;sub-088	PCG64	20260814	replicate_major_Q0_to_Q1_then_Q1_to_Q2
